word,level,pos,word_fr,flag,last_seen_date
reproduce,c1,verb,reproduire,,
reproduction,c1,noun,reproduction,,
republic,c1,noun,république,,
reputation,b2,noun,réputation,,
request,a2,noun,requête,,
request,b1,verb,demander,,
require,b1,verb,exiger,,
requirement,b2,noun,contrainte,,
rescue,b2,noun,sauvetage,,
rescue,b2,verb,sauver,,
research,a2,noun,recherche,,
research,a2,verb,examiner,,
researcher,a2,noun,chercheur,,
resemble,c1,verb,ressembler à,,
reservation,b1,noun,réservation,,
reserve,b2,noun,réserve,,
reserve,b2,verb,réserver,,
reside,c1,verb,habiter,,
residence,c1,noun,résidence,,
resident,b2,adjective,résident,,
resident,b2,noun,résident,,
residential,c1,adjective,résidentiel,,
residue,c1,noun,résidu,,
resign,b2,verb,se résigner,,
resignation,c1,noun,démission,,
resist,b2,verb,résister,,
resistance,c1,noun,résistance,,
resolution,b2,noun,résolution,,
resolve,b2,verb,résoudre,,
resort,b2,noun,sortie,,
resource,b1,noun,ressource,,
respect,b1,noun,respect,,
respect,b1,verb,respecter,,
respective,c1,adjective,respectif,,
respectively,c1,adverb,respectivement,,
respond,a2,verb,répondre,,
response,a2,noun,réponse,,
responsibility,b1,noun,responsabilité,,
responsible,b1,adjective,responsable,,
rest,a2,noun,repos,,
rest,a2,verb,se reposer,,
restaurant,a1,noun,restaurant,,
restoration,c1,noun,restauration,,
restore,b2,verb,restaurer,,
restraint,c1,noun,frein,,
restrict,b2,verb,restreindre,,
restriction,b2,noun,restriction,,
result,a1,noun,résultat,,
result,b1,verb,résulter,,
resume,c1,verb,recommencer,,
retail,b2,noun,vente au détail,,
retain,b2,verb,retenir,,
retire,b1,verb,se retirer,,
retired,b1,adjective,retraité,,
retirement,b2,noun,retraite,,
retreat,c1,noun,retraite,,
retreat,c1,verb,se retirer,,
retrieve,c1,verb,récupérer,,
return,a1,noun,retour,,
return,a1,verb,revenir,,
reveal,b2,verb,révéler,,
revelation,c1,noun,révélation,,
revenge,c1,noun,vengeance,,
revenue,b2,noun,revenu,,
reverse,c1,adjective,inverse,,
reverse,c1,noun,contraire,,
reverse,c1,verb,retourner,,
review,a2,noun,critique,,
review,a2,verb,examiner,,
revise,b1,verb,revoir,,
revision,b2,noun,révision,,
revival,c1,noun,réveil,,
revive,c1,verb,relancer,,
revolution,b2,noun,révolution,,
revolutionary,c1,adjective,révolutionnaire,,
reward,b2,noun,récompense,,
reward,b2,verb,récompenser,,
rhetoric,c1,noun,rhétorique,,
rhythm,b2,noun,rythme,,
rice,a1,noun,riz,,
rich,a1,adjective,riche,,
rid,b2,verb,débarrasser,,
ride,a2,noun,bagnole,,
ride,a1,verb,rouler,,
ridiculous,b2,adjective,ridicule,,
rifle,c1,noun,fusil,,
right,a1,adjective,droit,,
right,a1,adverb,à droite,,
right,a1,noun,droit,,
ring,a2,noun,anneau,,
ring,a2,verb,sonner,,
riot,c1,noun,émeute,,
rip,c1,verb,ripper,,
rise,b1,noun,montée,,
rise,a2,verb,se lever,,
risk,b1,noun,risque,,
risk,b1,verb,risquer,,
risky,b2,adjective,risqué,,
ritual,c1,noun,rituel,,
rival,b2,adjective,rival,,
rival,b2,noun,rival,,
river,a1,noun,fleuve,,
road,a1,noun,chemin,,
rob,b2,verb,voler,,
robbery,b2,noun,vol,,
robot,b1,noun,robot,,
robust,c1,adjective,robuste,,
rock,a2,noun,roc,,
rock,c1,verb,bercer,,
rocket,b2,noun,fusée,,
rod,c1,noun,tige,,
role,a2,noun,rôle,,
roll,b1,noun,rouleau,,
roll,b1,verb,rouler,,
romance,b2,noun,romance,,
romantic,b1,adjective,romantique,,
roof,a2,noun,toit,,
room,a1,noun,pièce,,
root,b2,noun,racine,,
rope,b1,noun,corde,,
rose,b2,noun,rose,,
rotate,c1,verb,tourner,,
rotation,c1,noun,tour,,
rough,b1,adjective,brut,,
roughly,b2,adverb,rudement,,
round,a2,adjective,ronde,,
round,a2,adverb,ronde,,
round,b2,noun,ronde,,
round,a2,preposition,autour de,,
route,a2,noun,route,,
routine,b2,adjective,de routine,,
routine,a1,noun,routine,,
row,b1,noun,rang,,
royal,b1,adjective,royal,,
rub,b2,verb,frotter,,
rubber,b2,adjective,caoutchouc,,
rubber,b2,noun,caoutchouc,,
rubbish,a2,noun,ordures,,
rude,a2,adjective,impoli,,
rugby,b1,noun,rugby,,
ruin,b2,noun,ruine,,
ruin,b2,verb,ruiner,,
rule,a1,noun,règle,,
rule,b1,verb,gouverner,,
ruling,c1,noun,décision,,
rumour,c1,noun,réputation,,
run,a2,noun,course,,
run,a1,verb,courir,,
runner,a2,noun,coulisse,,
running,a2,noun,course à pied,,
rural,b2,adjective,rural,,
rush,b2,noun,hâte,,
rush,b2,verb,se dépêcher,,
sack,c1,verb,coucher,,
sacred,c1,adjective,sacré,,
sacrifice,c1,noun,sacrifice,,
sacrifice,c1,verb,sacrifier,,
sad,a1,adjective,triste,,
sadly,a2,adverb,malheureusement,,
safe,a2,adjective,sûr,,
safety,b1,noun,sécurité,,
sail,b1,noun,voile,,
sail,a2,verb,voler,,
sailing,a2,noun,voile,,
sailor,b1,noun,marin,,
saint,c1,noun,saint,,
sake,c1,noun,saké,,
salad,a1,noun,salade,,
salary,a2,noun,salaire,,
sale,a2,noun,vente,,
salt,a1,noun,sel,,
same,a1,adjective,même,,
same,a1,adverb,même,,
same,a1,pronoun,même,,
sample,b1,noun,échantillon,,
sample,b2,verb,échantillonner,,
sanction,c1,noun,sanction,,
sand,b1,noun,sable,,
sandwich,a1,noun,sandwich,,
satellite,b2,noun,satellite,,
satisfaction,b2,noun,satisfaction,,
satisfied,b2,adjective,satisfait,,
satisfy,b2,verb,satisfaire,,
saturday,a1,noun,samedi,,
sauce,a2,noun,sauce,,
save,a2,verb,épargner,,
saving,b2,noun,économie,,
say,c1,noun,mot à dire,,
say,a1,verb,dire,,
scale,b2,noun,échelle,,
scan,b1,verb,scanner,,
scandal,b2,noun,scandale,,
scare,b2,noun,peur,,
scare,b2,verb,effrayer,,
scared,a2,adjective,effrayé,,
scary,a2,adjective,effrayant,,
scattered,c1,adjective,dispersé,,
scenario,b2,noun,scénario,,
scene,a2,noun,scène,,
sceptical,c1,adjective,sceptique,,
schedule,a2,noun,planning,,
schedule,b2,verb,planifier,,
scheme,b2,noun,schéma,,
scholar,b2,noun,savant,,
scholarship,b2,noun,bourse d'études,,
school,a1,noun,école,,
science,a1,noun,science,,
scientific,b1,adjective,scientifique,,
scientist,a1,noun,scientifique,,
scope,c1,noun,portée,,
score,a2,noun,partition,,
score,a2,verb,gagner,,
scratch,b2,noun,égratignure,,
scratch,b2,verb,gratter,,
scream,b2,noun,cri,,
scream,b2,verb,crier,,
screen,a2,noun,écran,,
screen,b2,verb,filtrer,,
screening,b2,noun,protection,,
screw,c1,noun,vis,,
screw,c1,verb,baiser,,
script,b1,noun,scénario,,
scrutiny,c1,noun,examen minutieux,,
sculpture,b1,noun,sculpture,,
sea,a1,noun,mer,,
seal,c1,noun,sceau,,
seal,c1,verb,sceller,,
search,a2,noun,recherche,,
search,a2,verb,chercher,,
season,a2,noun,saison,,
seat,a2,noun,siège,,
seat,b2,verb,placer,,
second,a2,adverb,deuxième,,
second,a1,determiner,deuxième,,
second,a1,noun,seconde,,
second,a1,ordinal number,deuxième,,
secondary,b1,adjective,secondaire,,
secondly,a2,adverb,deuxièmement,,
secret,a2,adjective,secret,,
secret,a2,noun,secret,,
secretary,a2,noun,secrétaire,,
section,a1,noun,section,,
sector,b2,noun,secteur,,
secular,c1,adjective,laïque,,
secure,b2,adjective,sûr,,
secure,b2,verb,sécuriser,,
security,b1,noun,sécurité,,
see,a1,verb,voir,,
seed,b1,noun,semence,,
seek,b2,verb,chercher,,
seeker,b2,noun,demandeur,,
seem,a2,linking verb,sembler,,
seemingly,c1,adverb,apparemment,,
segment,c1,noun,segment,,
seize,c1,verb,saisir,,
seldom,c1,adverb,rarement,,
select,b2,verb,choisir,,
selection,b2,noun,sélection,,
selective,c1,adjective,sélectif,,
self,b2,noun,soi-même,,
sell,a1,verb,vendre,,
seminar,b2,noun,séminaire,,
senator,c1,noun,sénateur,,
send,a1,verb,envoyer,,
senior,b2,adjective,aîné,,
sensation,c1,noun,sensation,,
sense,a2,noun,sens,,
sense,b2,verb,sentir,,
sensible,b1,adjective,raisonnable,,
sensitive,b2,adjective,sensible,,
sensitivity,c1,noun,sensibilité,,
sentence,a1,noun,phrase,,
sentence,b2,verb,condamner,,
sentiment,c1,noun,sentiment,,
separate,a2,adjective,séparé,,
separate,b1,verb,séparer,,
separation,c1,noun,séparation,,
september,a1,noun,septembre,,
sequence,b2,noun,suite,,
serial,c1,adjective,feuilleton,,
series,a2,noun,série,,
serious,a2,adjective,sérieux,,
seriously,b1,adverb,sérieusement,,
servant,b1,noun,domestique,,
serve,a2,verb,servir,,
service,a2,noun,service,,
session,b2,noun,session,,
set,b1,noun,série,,
set,b1,verb,se coucher,,
set-up,c1,noun,configuration,,
setting,b1,noun,réglage,,
settle,b2,verb,se résoudre à,,
settlement,c1,noun,colonie,,
settler,b2,noun,colon,,
seven,a1,number,sept,,
seventeen,a1,number,dix-sept,,
seventy,a1,number,soixante-dix,,
several,a2,determiner,plusieurs,,
several,a2,pronoun,plusieurs,,
severe,b2,adjective,sévère,,
severely,b2,adverb,sévèrement,,
sex,b1,noun,sexe,,
sexual,b1,adjective,sexuel,,
sexuality,c1,noun,sexualité,,
sexy,b2,adjective,sexy,,
shade,b2,noun,ombre,,
shadow,b2,noun,ombre,,
shake,b1,noun,secousse,,
shake,a2,verb,secouer,,
shall,a2,modal verb,(futur),,
shallow,b2,adjective,superficiel,,
shame,b2,noun,honte,,
shape,a2,noun,forme,,
shape,b2,verb,former,,
shaped,b2,adjective,façonné,,
share,b1,noun,part,,
share,a1,verb,partager,,
shareholder,c1,noun,actionnaire,,
sharp,b1,adjective,aigu,,
shatter,c1,verb,fracasser,,
she,a1,pronoun,elle,,
shed,c1,verb,verser,,
sheep,a1,noun,mouton,,
sheer,c1,adjective,pur,,
sheet,a2,noun,plaque,,
shelf,b1,noun,étagère,,
shell,b1,noun,coquille,,
shelter,b2,noun,abri,,
shelter,b2,verb,abriter,,
shift,b1,noun,changement,,
shift,b2,verb,déplacer,,
shine,b1,verb,briller,,
shiny,b1,adjective,brillant,,
ship,a2,noun,bateau,,
ship,b2,verb,expédier,,
shipping,c1,noun,expédition,,
shirt,a1,noun,chemise,,
shock,b2,noun,choc,,
shock,b2,verb,choquer,,
shocked,b2,adjective,choqué,,
shocking,b2,adjective,choquant,,
shoe,a1,noun,chaussure,,
shoot,c1,noun,pousse,,
shoot,b1,verb,tirer,,
shooting,b2,noun,tir,,
shop,a1,noun,boutique,,
shop,a1,verb,faire les magasins,,
shopping,a1,noun,shopping,,
shore,b2,noun,bord,,
short,a1,adjective,court,,
short-term,b2,adjective,à court terme,,
shortage,b2,noun,défaut,,
shortly,b2,adverb,brièvement,,
shot,b2,noun,poids,,
should,a1,modal verb,devrait,,
shoulder,a2,noun,épaule,,
shout,a2,noun,cri,,
shout,a2,verb,crier,,
show,a1,noun,spectacle,,
show,a1,verb,montrer,,
shower,a1,noun,douche,,
shrink,c1,verb,diminuer,,
shrug,c1,verb,hausser les épaules,,
shut,a2,adjective,fermé,,
shut,a2,verb,fermer,,
shy,b1,adjective,timide,,
sibling,b2,noun,frère et sœur,,
sick,a1,adjective,malade,,
side,a2,noun,côté,,
sigh,c1,noun,soupir,,
sigh,c1,verb,soupirer,,
sight,b1,noun,vue,,
sign,a2,noun,signe,,
sign,a2,verb,signer,,
signal,b1,noun,signal,,
signal,b1,verb,signaler,,
signature,b2,noun,signature,,
significance,b2,noun,importance signification,,
significant,b2,adjective,significatif,,
significantly,b2,adverb,considérablement,,
silence,b2,noun,silence,,
silent,b1,adjective,silencieux,,
silk,b2,noun,soie,,
silly,b1,adjective,idiot,,
silver,a2,adjective,argenté,,
silver,a2,noun,argent,,
similar,a1,adjective,semblable,,
similarity,b1,noun,similarité,,
similarly,b1,adverb,pareil,,
simple,a2,adjective,simple,,
simply,b1,adverb,simplement,,
simulate,c1,verb,simuler or imiter ?,,
simulation,c1,noun,simulation,,
simultaneously,c1,adverb,simultanément,,
sin,c1,noun,péché,,
since,b1,adverb,depuis,,
since,a2,conjunction,puisque,,
since,a2,preposition,depuis,,
sincere,b2,adjective,sincère,,
sing,a1,verb,chanter,,
singer,a1,noun,chanteur,,
singing,a2,noun,chant,,
single,a2,adjective,célibataire,,
single,a2,noun,célibataire,,
sink,b1,verb,couler,,
sir,a2,noun,monsieur,,
sister,a1,noun,sœur,,
sit,a1,verb,être assis,,
site,a2,noun,site,,
situated,c1,adjective,situé,,
situation,a1,noun,situation,,
six,a1,number,six,,
sixteen,a1,number,seize,,
sixty,a1,number,soixante,,
size,a2,noun,taille,,
sketch,c1,noun,esquisse,,
ski,a2,adjective,ski,,
ski,a2,noun,ski,,
ski,a2,verb,skier,,
skiing,a2,noun,ski,,
skill,a1,noun,habileté,,
skilled,b2,adjective,habile,,
skin,a2,noun,peau,,
skip,c1,verb,sautiller,,
skirt,a1,noun,jupe,,
skull,b2,noun,crâne,,
sky,a2,noun,ciel,,
slam,c1,verb,claquer,,
slap,c1,verb,gifler,,
slash,c1,verb,entailler,,
slave,b2,noun,esclave,,
slavery,c1,noun,esclavage,,
sleep,a2,noun,sommeil,,
sleep,a1,verb,dormir,,
slice,b1,noun,tranche,,
slice,b1,verb,trancher,,
slide,b2,noun,glissade,,
slide,b2,verb,glisser,,
slight,b2,adjective,insignifiant,,
slightly,b1,adverb,légèrement,,
slip,b2,verb,glisser,,
slogan,b2,noun,slogan,,
slope,b2,noun,pente,,
slope,b2,verb,incliner,,
slot,c1,noun,machine à sous,,
slow,a1,adjective,lent,,
slow,b1,verb,ralentir,,
slowly,a2,adverb,lentement,,
small,a1,adjective,petit,,
smart,b1,adjective,habile,,
smartphone,a2,noun,smartphone,,
smash,c1,verb,fracasser,,
smell,a2,noun,odorat,,
smell,a2,verb,sentir,,
smile,a2,noun,sourire,,
smile,a2,verb,sourire,,
smoke,a2,noun,fumée,,
smoke,a2,verb,fumer,,
smoking,a2,noun,tabagisme,,
smooth,b1,adjective,lisse,,
snake,a1,noun,serpent,,
snap,c1,verb,rompre,,
snow,a1,noun,neige,,
snow,a1,verb,neiger,,
so,a1,adverb,ainsi,,
so,a1,conjunction,donc,,
so-called,b2,adjective,soi-disant,,
soak,c1,verb,tremper,,
soap,a2,noun,savon,,
soar,c1,verb,planer,,
soccer,a2,noun,football,,
social,a2,adjective,social,,
socialist,c1,adjective,socialiste,,
society,a2,noun,société,,
sock,a2,noun,chaussette,,
soft,a2,adjective,doux,,
software,b1,noun,logiciel,,
soil,b1,noun,terre,,
solar,b2,adjective,solaire,,
soldier,a2,noun,soldat,,
sole,c1,adjective,seul,,
solely,c1,adverb,uniquement,,
solicitor,c1,noun,avocat,,
solid,b1,adjective,solide,,
solid,b1,noun,solide,,
solidarity,c1,noun,solidarité,,
solo,c1,adjective,solo,,
solo,c1,noun,solo,,
solution,a2,noun,solution,,
solve,a2,verb,résoudre,,
some,a1,determiner,quelques,,
some,a1,pronoun,quelques,,
somebody,a1,pronoun,quelqu'un,,
somehow,b2,adverb,de façon ou d'autre,,
someone,a1,pronoun,quelqu'un,,
something,a1,pronoun,quelque chose,,
sometime,b2,adverb,jadis,,
sometimes,a1,adverb,parfois,,
somewhat,b2,adverb,assez,,
somewhere,a2,adverb,quelque part,,
somewhere,a2,pronoun,quelque part,,
son,a1,noun,fils,,
song,a1,noun,chanson,,
soon,a1,adverb,bientôt,,
sophisticated,b2,adjective,chic,,
sorry,a1,adjective,désolé,,
sorry,a1,exclamation,désolé,,
sort,a2,noun,genre,,
sort,b1,verb,trier,,
soul,b2,noun,âme,,
sound,c1,adjective,complet,,
sound,a1,noun,son,,
sound,a1,verb,sonner,,
soup,a1,noun,potage,,
source,a2,noun,source,,
south,a1,adjective,sud,,
south,a1,adverb,sud,,
south,a1,noun,sud,,
southern,b1,adjective,du sud,,
sovereignty,c1,noun,souveraineté,,
space,a1,noun,espace,,
spam,c1,noun,spam,,
span,c1,noun,durée,,
span,c1,verb,couvrir,,
spare,b2,adjective,rechange,,
spare,c1,verb,épargner,,
spark,c1,verb,déclencher,,
speak,a1,verb,parler,,
speaker,a2,noun,orateur,,
special,a1,adjective,particulier,,
specialist,b2,adjective,spécialiste,,
specialist,b2,noun,spécialiste,,
specialize,b2,verb,spécialiser,,
specialized,c1,adjective,spécialisé,,
species,b2,noun,espèce,,
specific,a2,adjective,spécifique,,
specifically,b1,adverb,spécifiquement,,
specification,c1,noun,spécification,,
specify,b2,verb,spécifier,,
specimen,c1,noun,spécimen,,
spectacle,c1,noun,spectacle,,
spectacular,b2,adjective,spectaculaire,,
spectator,b2,noun,spectateur,,
spectrum,c1,noun,spectre,,
speculate,b2,verb,spéculer,,
speculation,b2,noun,spéculation,,
speech,a2,noun,discours,,
speed,a2,noun,vitesse,,
speed,b2,verb,foncer,,
spell,c1,noun,charme,,
spell,a1,verb,épeler,,
spelling,a1,noun,orthographe,,
spend,a1,verb,dépenser,,
spending,b1,noun,dépenses,,
sphere,c1,noun,sphère,,
spice,b2,noun,épice,,
spicy,b1,adjective,épicé,,
spider,a2,noun,araignée,,
spill,b2,verb,déverser,,
spin,c1,noun,vrille,,
spin,c1,verb,filer,,
spine,c1,noun,épine,,
spirit,b1,noun,esprit,,
spiritual,b2,adjective,spirituel,,
spite,b2,noun,dépit,,
split,b2,noun,grand écart,,
split,b2,verb,fendre,,
spoil,b2,verb,gâter,,
spoken,b1,adjective,parlé,,
spokesman,b2,noun,porte-parole,,
spokesperson,b2,noun,porte-parole,,
spokeswoman,b2,noun,porte-parole,,
sponsor,b2,noun,sponsor,,
sponsor,b2,verb,financer,,
sponsorship,b2,noun,parrainage,,
spoon,a2,noun,cuiller,,
sport,a1,noun,sport,,
sporting,b2,adjective,sportif,,
spot,b1,noun,tache,,
spot,b2,verb,détacher,,
spotlight,c1,noun,projecteur,,
spouse,c1,noun,époux,,
spread,b2,noun,propagation,,
spread,b1,verb,étendre,,
spring,a1,noun,ressort,,
spring,b2,verb,sauter,,
spy,c1,noun,espion,,
spy,c1,verb,espionner,,
squad,c1,noun,escouade,,
square,a2,adjective,carré,,
square,a2,noun,place,,
squeeze,c1,verb,presser,,
stab,c1,verb,poignarder,,
stability,c1,noun,stabilité,,
stabilize,c1,verb,se stabiliser,,
stable,b2,adjective,stable,,
stadium,b1,noun,stade,,
staff,b1,noun,personnel,,
stage,a2,noun,étape,,
stage,b2,verb,organiser,,
stair,a2,noun,marche,,
stake,c1,noun,pieu,,
stall,b2,noun,stand,,
stamp,a2,noun,cachet,,
stance,b2,noun,position,,
stand,b2,noun,stand,,
stand,a1,verb,être debout,,
standard,b1,adjective,standard,,
standard,b1,noun,norme,,
standing,c1,adjective,permanent,,
star,a1,noun,star,,
star,a2,verb,tenir le rôle principal,,
stare,b2,verb,fixer des yeux,,
stark,c1,adjective,frappant,,
start,a2,noun,départ,,
start,a1,verb,commencer,,
starve,b2,verb,affamer,,
state,b1,adjective,état,,
state,a2,noun,état,,
state,b1,verb,déclarer,,
statement,a1,noun,déclaration,,
station,a1,noun,station,,
statistic,b1,noun,statistique,,
statistical,c1,adjective,statistique,,
statue,b1,noun,statue,,
status,b2,noun,statut,,
stay,a2,noun,séjour,,
stay,a1,verb,rester,,
steadily,b2,adverb,régulièrement,,
steady,b2,adjective,régulier,,
steal,a2,verb,voler,,
steam,b2,noun,vapeur,,
steel,b2,noun,acier,,
steep,b2,adjective,escarpé,,
steer,c1,verb,diriger,,
stem,c1,noun,tige,,
stem,c1,verb,résulter,,
step,a2,noun,marche,,
step,b2,verb,marcher,,
stereotype,c1,noun,stéréotype,,
stick,b1,noun,canne,,
stick,b1,verb,coller,,
sticky,b2,adjective,collant,,
stiff,b2,adjective,raide,,
still,b1,adjective,calme,,
still,a1,adverb,encore,,
stimulate,b2,verb,stimuler,,
stimulus,c1,noun,stimulus,,
stir,c1,verb,remuer,,
stock,b2,noun,stock,,
stomach,a2,noun,estomac,,
stone,a2,noun,pierre,,
stop,a1,noun,occlusive,,
stop,a1,verb,arrêter,,
storage,c1,noun,stockage,,
store,a2,noun,entrepôt,,
store,b1,verb,stocker,,
storm,a2,noun,tempête,,
story,a1,noun,histoire,,
straight,a2,adjective,droit,,
straight,a2,adverb,directement,,
straightforward,c1,adjective,simple,,
strain,c1,noun,tension,,
strand,c1,noun,brin,,
strange,a2,adjective,étranger,,
stranger,b1,noun,inconnu,,
strategic,c1,adjective,stratégique,,
strategy,a2,noun,stratégie,,
stream,b2,noun,courant,,
street,a1,noun,rue,,
strength,b1,noun,force,,
strengthen,b2,verb,renforcer,,
stress,a2,noun,stress,,
stress,a2,verb,souligner,,
stretch,b2,noun,étirement,,
stretch,b2,verb,s'étendre,,
strict,b2,adjective,strict,,
strictly,b2,adverb,strictement,,
strike,b2,noun,grève,,
strike,b2,verb,frapper,,
striking,c1,adjective,frappant,,
string,b1,noun,corde,,
strip,c1,noun,bande,,
strip,c1,verb,se déshabiller,,
strive,c1,verb,s'efforcer,,
stroke,b2,noun,caresse,,
strong,a1,adjective,fort,,
strongly,b1,adverb,fortement,,
structural,c1,adjective,structurel,,
structure,a2,noun,structure,,
structure,b2,verb,structurer,,
struggle,b2,noun,lutte,,
struggle,b2,verb,lutter,,
student,a1,noun,étudiant,,
studio,b1,noun,studio,,
study,a1,noun,étude,,
study,a1,verb,étudier,,
stuff,b1,noun,substance,,
stuff,b2,verb,fourrer,,
stumble,c1,verb,trébucher,,
stun,c1,verb,étourdir,,
stunning,b2,adjective,magnifique,,
stupid,a2,adjective,stupide,,
style,a1,noun,modèle,,
subject,b2,adjective,sujet,,
subject,a1,noun,sujet,,
submission,c1,noun,soumission,,
submit,b2,verb,soumettre,,
subscriber,c1,noun,abonné,,
subscription,c1,noun,abonnement,,
subsequent,b2,adjective,subséquent,,
subsequently,b2,adverb,ensuite,,
subsidy,c1,noun,subvention,,
substance,b1,noun,substance,,
substantial,c1,adjective,substantiel,,
substantially,c1,adverb,considérablement,,
substitute,c1,noun,remplaçant,,
substitute,c1,verb,mettre en place de,,
substitution,c1,noun,remplacement,,
subtle,c1,adjective,subtil,,
suburb,b2,noun,banlieue,,
suburban,c1,adjective,suburbain,,
succeed,a2,verb,réussir,,
success,a1,noun,succès,,
successful,a2,adjective,ayant du succès,,
successfully,b1,adverb,avec succès,,
succession,c1,noun,succession,,
successive,c1,adjective,successif,,
successor,c1,noun,successeur,,
such,a2,determiner,tel,,
such,a2,pronoun,tel,,
suck,c1,verb,sucer,,
sudden,b1,adjective,soudain,,
suddenly,a2,adverb,soudainement,,
sue,c1,verb,poursuivre en justice,,
suffer,b1,verb,souffrir,,
suffering,b2,noun,souffrance,,
sufficient,b2,adjective,suffisant,,
sufficiently,b2,adverb,suffisamment,,
sugar,a1,noun,sucre,,
suggest,a2,verb,suggérer,,
suggestion,a2,noun,suggestion,,
suicide,c1,noun,suicide,,
suit,a2,noun,complet,,
suit,b1,verb,convenir,,
suitable,b1,adjective,convenable,,
suite,c1,noun,suite,,
sum,b2,noun,somme,,
sum,b2,verb,additionner,,
summarize,b1,verb,résumer,,
summary,b1,noun,résumé,,
summer,a1,noun,été,,
summit,c1,noun,sommet,,
sun,a1,noun,soleil,,
sunday,a1,noun,dimanche,,
super,b2,adjective,super,,
superb,c1,adjective,grandiose,,
superior,c1,adjective,supérieur,,
supermarket,a1,noun,supermarché,,
supervise,c1,verb,superviser,,
supervision,c1,noun,supervision,,
supervisor,c1,noun,superviseur,,
supplement,c1,noun,supplément,,
supplement,c1,verb,compléter,,
supply,b1,noun,approvisionnement,,
supply,b1,verb,fournir,,
support,a2,noun,soutien,,
support,a2,verb,soutenir,,
supporter,b1,noun,partisan,,
supportive,c1,adjective,bienveillant,,
suppose,a2,verb,supposer,,
supposedly,c1,adverb,soi-disant,,
suppress,c1,verb,réprimer,,
supreme,c1,adjective,suprême,,
sure,a1,adjective,sûr,,
sure,a2,adverb,sûr,,
surely,b1,adverb,sûrement,,
surface,b1,noun,surface,,
surge,c1,noun,montée,,
surge,c1,verb,déferler,,
surgeon,b2,noun,chirurgien,,
surgery,b2,noun,chirurgie,,
surgical,c1,adjective,chirurgical,,
surplus,c1,noun,surplus,,
surprise,a2,noun,surprise,,
surprise,a2,verb,surprendre,,
surprised,a2,adjective,surpris,,
surprising,a2,adjective,surprenant,,
surrender,c1,verb,capituler,,
surround,b2,verb,entourer,,
surrounding,b2,adjective,environnant,,
surveillance,c1,noun,surveillance,,
survey,a2,noun,enquête,,
survey,b2,verb,inspecter,,
survival,b2,noun,survie,,
survive,b1,verb,survivre,,
survivor,b2,noun,survivant,,
suspect,b2,noun,suspect,,
suspect,b2,verb,soupçonner,,
suspend,b2,verb,suspendre,,
suspension,c1,noun,suspension,,
suspicion,c1,noun,suspicion,,
suspicious,c1,adjective,suspect,,
sustain,c1,verb,maintenir,,
sustainable,b2,adjective,durable,,
swallow,b2,verb,avaler,,
swear,b2,verb,jurer,,
sweater,a1,noun,pull-over,,
sweep,b2,verb,balayer,,
sweet,a2,adjective,sucré,,
sweet,a2,noun,friandise,,
swim,b1,noun,natation,,
swim,a1,verb,nager,,
swimming,a1,noun,natation,,
swing,c1,noun,balançoire,,
swing,c1,verb,se balancer,,
switch,b2,noun,interrupteur,,
switch,b1,verb,changer,,
sword,c1,noun,épéiste,,
symbol,a2,noun,symbole,,
symbolic,c1,adjective,symbolique,,
sympathetic,b2,adjective,sympathique,,
sympathy,b2,noun,sympathie,,
symptom,b1,noun,symptôme,,
syndrome,c1,noun,syndrome,,
synthesis,c1,noun,synthèse,,
system,a2,noun,système,,
systematic,c1,adjective,systématique,,
t-shirt,a1,noun,T-shirt,,
table,a1,noun,tableau,,
tablet,a2,noun,liste,,
tackle,c1,noun,plaquage,,
tackle,b2,verb,plaquer,,
tactic,c1,noun,tactique,,
tactical,c1,adjective,tactique,,
tag,b2,noun,balise,,
tag,b2,verb,étiqueter,,
tail,b1,noun,queue,,
take,a1,verb,prendre,,
tale,b2,noun,conte,,
talent,b1,noun,talent,,
talented,b1,adjective,doué,,
talk,a2,noun,conversation,,
talk,a1,verb,parler,,
tall,a1,adjective,haut,,
tank,b2,noun,tank,,
tap,b2,noun,robinet,,
tap,b2,verb,taper,,
tape,b1,noun,bande,,
target,a2,noun,cible,,
target,b2,verb,cibler,,
task,a2,noun,tâche,,
taste,a2,noun,goût,,
taste,a2,verb,goûter,,
tax,b1,noun,impôt,,
tax,b1,verb,taxer,,
taxi,a1,noun,taxi,,
taxpayer,c1,noun,contribuable,,
tea,a1,noun,thé,,
teach,a1,verb,apprendre,,
teacher,a1,noun,professeur,,
teaching,a2,noun,enseignement,,
team,a1,noun,équipe,,
tear,b2,noun,larme,,
tear,b2,verb,se déchirer,,
technical,b1,adjective,technical,,
technique,b1,noun,technique,,
technological,b2,adjective,technologique,,
technology,a2,noun,technologie,,
teenage,a2,adjective,adolescent,,
teenager,a1,noun,adolescent,,
teens,b2,noun,adolescents,,
telephone,a1,noun,téléphone,,
telephone,a1,verb,téléphoner,,
television,a1,noun,télévision,,
tell,a1,verb,dire,,
temperature,a2,noun,température,,
temple,b2,noun,tempe,,
temporarily,b2,adverb,temporairement,,
temporary,b2,adjective,temporaire,,
tempt,c1,verb,tenter,,
ten,a1,number,dix,,
tenant,c1,noun,locataire,,
tend,b1,verb,avoir tendance à,,
tendency,b2,noun,tendance,,
tender,c1,adjective,tendre,,
tennis,a1,noun,tennis,,
tension,b2,noun,tension,,
tent,b1,noun,tente,,
tenure,c1,noun,titularisation,,
term,a2,noun,terme,,
